1,48.82072499109853
2,59.455473422334535
3,61.3057425649942
4,58.41053214886498
5,74.56292588991592
6,71.44371308345703
7,32.062638867328
8,37.08391643076231
9,82.9590605143308
10,79.14516789255924
11,80.26233477109652
12,74.22861203067269
13,83.65592751564547
14,70.8897189281034
15,43.53809606344259
16,31.456425794307506
17,36.01484813085445
18,38.05291252371813
19,41.36312419843392
20,56.67369832376002
21,43.31483651446064
22,40.092320317315135
23,64.78107805628999
24,82.16023522079627
25,28.18898410414803
26,76.69072498834255
27,79.90619856526953
28,80.38151975383147
29,69.00882838891891
30,23.799803511382247
31,52.07476298447631
32,32.80397363895091
33,80.73802338643071
34,66.86005772768456
35,30.170554842330425
36,78.4698722100883
37,51.02103054714285
38,32.736975448263316
39,36.410520873998934
40,28.074498369955208
41,46.93068000510174
42,30.251838905363737
43,56.55331200738575
44,25.859218233275772
45,23.997485984557056
46,73.56731474124372
47,61.59461080291863
48,53.57466304310327
49,74.92367789235112
50,55.61620436268915
51,45.932678241028704
52,24.578349681524347
53,28.949191025787957
54,53.872716581601246
55,70.43017592725285
56,52.581977228466485
57,26.91901333050175
58,54.7018817971125
59,70.53083890472345
60,44.48593326307055
61,31.878917131232157
62,40.090933878257395
63,82.45799774941513
64,45.886820814390234
65,61.35883967254267
66,49.22684115593602
67,73.46409306240679
68,34.79353488124846
69,59.5157931441733
70,48.99915236684416
71,53.49387530497341
72,46.9865109578517
73,35.30274194668487
74,42.7453700564556
75,33.100876279711116
76,67.14631773766128
77,44.65736674237424
78,76.65758922752579
79,65.73878958444254
80,63.155753009101346
81,46.426298851899276
82,52.278449146932836
83,55.61517917821997
84,66.31816485685157
85,49.54893308518478
86,82.08559828351927
87,35.96764188606041
88,63.148352285415896
89,50.139239942126586
90,50.04568450370033
91,38.748003019483605
92,71.21030560540204
93,72.73182536029903
94,22.780279509316724
95,28.14944026060708
96,53.15988276302722
97,35.72768778206359
98,26.577124952538835
99,50.9229317255613
100,59.37453238722101
101,26.665729468894977
102,79.53087327104785
103,25.736823737563125
104,40.68213385781368
105,70.5253122864577
106,63.86292436230733
107,50.78605057762709
108,56.41048256688693
109,79.67481206683841
110,52.14202334220151
111,58.64367530207923
112,46.17858370485262
113,35.72889733933123
114,67.26470548280061
115,33.473321502573114
116,67.38436674931752
117,52.651474450175506
118,57.44423029506579
119,73.33787007756288
120,64.59649607224277
121,67.2971438319396
122,65.29761687308486
123,62.27381975015497
124,60.59497748944795
125,82.97043938517295
126,43.480159435432675
127,30.86971723854379
128,33.27685081651907
129,78.77503569618908
130,55.949024049809466
131,45.24577209774146
132,79.10475450764118
133,81.06841215394674
134,48.746303991355624
135,21.249929549597002
136,27.97277941973327
137,32.962405587302975
138,54.37518538663725
139,65.79908315409436
140,33.95654141515852
141,58.718354384248606
142,65.26591227984851
143,32.699727559778275
144,53.92032691383554
145,82.57753529087233
146,63.938690755603965
147,41.07453524483818
148,73.3857758194414
149,73.64052881451155
150,55.958784631528516
151,32.73492781868372
152,61.7972358133326
153,77.73578378399222
154,68.94344044459487
155,39.972973936250916
156,27.0298376047438
157,36.849766539854585
158,75.23548182196669
159,57.90662064316433
160,48.86450404964934
161,33.30221241207172
162,45.97860638910559
163,45.455311567489694
164,20.321597708791785
165,34.47555729802131
166,34.46257289702659
167,36.68715103264023
168,77.41544622809212
169,62.69236657794519
170,80.48991064620228
171,71.81645501056656
172,30.71018796108281
173,78.7924764358271
174,52.575525806514065
175,32.495202987137525
176,24.982448387310345
177,25.526165231284928
178,73.28571747803153
179,47.52474529401202
180,73.29852591082751
181,59.8254354992652
182,27.906010541312455
183,72.02007445714561
184,76.52023306683999
185,74.77486513059227
186,66.12338431318247
187,66.53744269144096
188,63.0082838219465
189,44.152093278844184
190,28.62998801283865
191,43.13354125655285
192,69.1271017157781
193,69.19911488891978
194,79.843813833185
195,20.251188811508566
196,26.34391961300087
197,71.74909468944068
198,66.784550983271
199,71.86204693639837
200,49.829460741843235
201,33.04383305321087
202,54.52773811440701
203,57.891466206429946
204,64.33206336153346
205,33.7754574133337
206,43.354881627497534
207,35.607551286267764
208,46.96978403145769
209,36.68066119327955
210,72.73384276834928
211,64.77162258438288
212,27.23591424826849
213,48.724789399338995
214,60.26264883338054
215,61.9944980558251
216,35.0253999815092
217,25.228816502849853
218,69.64716837893087
219,21.991467398686247
220,69.09257255476753
221,48.94931203823021
222,29.777074368235073
223,20.95923539102899
224,70.71153643239148
225,71.72841408865297
226,24.81594922721462
227,55.177135720174945
228,74.06302101924913
229,72.93760134951945
230,41.4589503638978
231,34.57040104097167
232,25.77783882412218
233,22.006079789506966
234,56.79658773731679
235,21.684782148441894
236,49.599036369165646
237,64.23595386642553
238,24.562465462859855
239,51.20732856791643
240,42.13389584481158
241,46.102430517547496
242,54.91809897799059
243,68.903217357835
244,50.0369052241363
245,76.10097703612728
246,42.85185794867947
247,33.12984064915343
248,74.5929588654005
249,35.58922040214244
250,69.02660061409243
251,35.43154738217779
252,31.028919901310857
253,52.92994924192238
254,67.97134603418068
255,45.10260275984249
256,21.196474256632058
257,62.2531318851328
258,60.70679189738349
259,32.039577833620356
260,42.392736237173445
261,42.05005444758517
262,44.46418640180735
263,23.484000237653177
264,27.87230315193086
265,25.037572646733135
266,35.674219639986894
267,76.50692394449997
268,69.98881933074249
269,51.23665503409941
270,74.48081543096724
271,41.16073757366074
272,48.226493874416676
273,74.29496884161118
274,58.87435073429619
275,29.48250123547036
276,61.266470401633626
277,28.093287328385994
278,70.02286530861114
279,53.7764493041902
280,37.64827810163432
281,75.63617053310524
282,55.95100425847175
283,45.06457130430223
284,46.17857886818456
285,29.12025971185584
286,61.75033751715262
287,60.06196151784007
288,52.380095758199
289,28.74995988441792
290,22.608444360415504
291,47.72845425965142
292,37.25876624653282
293,59.40353478594328
294,56.06375376276034
295,75.94785327369813
296,53.055470313689206
297,24.626187972170897
298,42.32812234818125
299,40.01609856094556
300,28.12995700015128
301,28.599164017753655
302,30.50802813731628
303,40.01997845884978
304,64.30127189687919
305,57.00307667841175
306,73.16452373801877
307,44.63138829701955
308,54.59981311768839
309,69.99106805079529
310,71.59486620071469
311,48.62002760263634
312,43.00010569244491
313,62.91201848986518
314,53.635617358529075
315,54.776370247596134
316,36.312626539126065
317,35.37121240479967
318,25.546661500385166
319,30.0713382154098
320,77.33795411546618
321,76.61650623079385
322,66.93285176242509
323,52.287279559947606
324,47.86954532458854
325,69.15055583033268
326,56.329406467238
327,63.539666089567035
328,62.45651813563302
329,26.197596017827493
330,32.66847246702543
331,23.08917477839076
332,29.93104544010187
333,63.798557234652264
334,50.109289029135226
335,45.925890618360725
336,57.57277617658683
337,74.80347963720891
338,53.703365599830526
339,51.58779876538238
340,67.79665115308434
341,51.54053991583742
342,71.75336851137045
343,51.23508543887524
344,72.63029499519396
345,76.23852069015108
346,25.26210122569723
347,69.71514782980165
348,54.59200297049729
349,62.41505337252774
350,28.977682235197783
351,66.28641959167662
352,31.13748354913068
353,58.46722464077831
354,65.11788389598723
355,66.23908276422162
356,68.63034598564863
357,57.73518392208083
358,54.40172201283014
359,20.266691528461013
360,53.58288687711869
361,49.91170290111129
362,50.104049294525296
363,52.494889399236634
364,29.630627476879035
365,43.505514794959254
366,22.981745258263327
367,49.12742584433085
368,20.290551244554425
